price,cost,sales,ProfitMargin,inventory,DiscountPercentage,DeliveryDays,category,material,color,location,season,StoreType,brand,revenue
356.5,291.5,25,18.3,176,27.9,3,Table,Metal,White,Rural,Summer,Retail,BrandC,9875.6
131.7,100.6,35,23.6,81,25.2,2,Chair,Metal,Red,Rural,Spring,Retail,BrandA,5044.2
286.3,209.3,12,26.9,64,19.4,5,Bed,Wood,Red,Rural,Winter,Retail,BrandC,5409.5
369.1,312.4,30,15.4,82,10.3,3,Table,Metal,Green,Urban,Summer,Online,BrandB,18116.2
98.1,60.4,5,38.4,181,23.4,5,Chair,Plastic,Red,Urban,Fall,Retail,BrandB,-1079.5
305.3,209.8,34,31.3,188,17.3,9,Sofa,Fabric,Blue,Rural,Fall,Retail,BrandB,2466.6
165.5,123.7,22,25.2,135,29.6,1,Sofa,Wood,Blue,Urban,Winter,Retail,BrandC,4133.9
483.3,321.2,39,33.6,130,7.4,4,Table,Fabric,Green,Rural,Spring,Retail,BrandD,11043.1
267.6,179.6,13,32.9,24,2.4,5,Table,Plastic,White,Suburban,Summer,Online,BrandB,-2212.4
412.7,260.9,47,36.8,68,2.1,2,Sofa,Wood,Red,Suburban,Winter,Retail,BrandA,14879.5
297.6,216,3,27.4,182,19.2,2,Chair,Glass,Black,Suburban,Summer,Online,BrandC,-5532.3
69.5,58.4,20,16,167,28.2,1,Bed,Metal,Green,Urban,Fall,Online,BrandD,6841.7
334.9,194.5,31,41.9,81,0.1,8,Desk,Plastic,Brown,Rural,Summer,Online,BrandD,10621
478.1,417.8,5,12.6,177,21.8,2,Table,Wood,Red,Suburban,Fall,Retail,BrandC,5404.1
320.7,248.8,24,22.4,116,19.7,3,Sofa,Fabric,Green,Suburban,Spring,Retail,BrandC,8731.4
418.6,347.2,40,17.1,94,22,2,Chair,Wood,Green,Urban,Spring,Online,BrandA,12016.8
447.9,323.6,33,27.8,32,10.7,4,Table,Glass,White,Urban,Fall,Online,BrandC,18007.1
152.6,123.9,8,18.8,110,24.6,1,Chair,Plastic,Black,Suburban,Winter,Retail,BrandC,-1492.3
145.4,73.7,24,49.4,145,1.3,3,Table,Wood,Red,Rural,Fall,Online,BrandD,2603.5
324.9,268.8,20,17.3,124,22.7,5,Sofa,Plastic,Green,Rural,Summer,Online,BrandB,1486.8
235,121.3,16,48.4,184,8,1,Chair,Plastic,Green,Rural,Summer,Retail,BrandB,10459.7
427.9,366.3,12,14.4,15,14.3,4,Sofa,Fabric,Red,Suburban,Summer,Retail,BrandD,3865
455,408.1,13,10.3,79,24.7,6,Chair,Metal,Green,Urban,Winter,Online,BrandC,7445.5
209,129.1,45,38.2,37,8.1,4,Table,Glass,Green,Rural,Spring,Online,BrandA,5733.7
156.6,91.5,42,41.6,168,5.6,7,Desk,Wood,Green,Suburban,Spring,Retail,BrandB,10446.5
401.2,323.5,39,19.4,134,20.4,7,Desk,Metal,Blue,Suburban,Summer,Retail,BrandC,16313.8
173.7,104.4,25,39.9,77,16,6,Bed,Fabric,Blue,Urban,Winter,Retail,BrandB,-4480.6
420.2,355.6,46,15.4,180,15.4,9,Bed,Metal,Black,Rural,Summer,Online,BrandD,16366
240.7,130.2,32,45.9,62,7.7,2,Sofa,Plastic,White,Suburban,Spring,Retail,BrandB,7693.1
350.4,192.9,24,45,111,1.1,8,Chair,Plastic,Red,Rural,Fall,Online,BrandD,6822.9
93,82.9,48,10.8,88,12.3,8,Bed,Glass,White,Rural,Summer,Online,BrandD,10837.7
330.7,254.5,47,23.1,159,3.2,4,Table,Wood,White,Rural,Summer,Retail,BrandD,8961.5
253.3,212.5,44,16.1,37,27.2,6,Desk,Wood,Blue,Suburban,Summer,Retail,BrandA,5874.4
314,197.7,9,37,149,1.2,6,Chair,Fabric,Black,Rural,Spring,Retail,BrandC,-1455.9
125.6,96.8,40,22.9,143,13,5,Desk,Glass,White,Urban,Winter,Retail,BrandD,9523.3
381.6,281.5,23,26.2,51,1.6,1,Chair,Wood,White,Suburban,Fall,Online,BrandD,3496
438.3,324.9,13,25.9,28,2.9,3,Bed,Plastic,Green,Suburban,Fall,Online,BrandB,-3628.9
147.5,114,32,22.7,143,19.8,7,Bed,Glass,Red,Rural,Fall,Online,BrandC,5944.8
93.1,68,15,27,75,19.4,8,Sofa,Metal,Black,Rural,Summer,Online,BrandA,429.2
60.6,40.7,36,32.8,144,1,2,Chair,Glass,Red,Rural,Spring,Retail,BrandA,7363.1
338.9,206.9,49,39,63,0,3,Table,Glass,Blue,Suburban,Fall,Online,BrandB,20661.6
323.2,261,5,19.3,90,2.4,4,Bed,Wood,White,Urban,Summer,Retail,BrandA,1365.3
296,174.8,22,41,88,22.9,5,Sofa,Fabric,White,Urban,Winter,Retail,BrandB,-2194.3
154.4,119.9,16,22.3,12,17.5,3,Bed,Fabric,Brown,Suburban,Summer,Online,BrandC,-3953.7
225.9,134,41,40.7,71,1.1,5,Desk,Wood,Red,Urban,Fall,Online,BrandB,290.3
317.5,238.2,10,25,183,14.6,8,Bed,Wood,Blue,Rural,Fall,Online,BrandB,2018.9
273.6,218.5,24,20.1,4,21.4,8,Chair,Wood,Brown,Suburban,Winter,Online,BrandD,1869.2
494.5,290.5,18,41.3,11,26.1,2,Sofa,Fabric,Brown,Urban,Spring,Online,BrandA,5677.1
111.4,58.4,49,47.6,168,28,6,Chair,Wood,Green,Suburban,Winter,Retail,BrandC,4796.8
362.8,200.4,18,44.8,2,9.8,4,Table,Metal,Brown,Urban,Winter,Retail,BrandC,15380.7
231.9,172.2,7,25.8,32,4.1,9,Table,Metal,Brown,Suburban,Fall,Online,BrandD,4461.8
242.7,203.8,4,16,120,7.1,2,Bed,Plastic,Green,Urban,Fall,Online,BrandB,1258.5
372.9,193.2,26,48.2,49,23.3,8,Sofa,Metal,White,Suburban,Spring,Online,BrandC,-385.8
361.6,287,5,20.6,183,29.1,1,Sofa,Glass,White,Suburban,Fall,Online,BrandC,1412.1
496.1,315.8,16,36.4,136,14,6,Sofa,Plastic,Black,Suburban,Winter,Online,BrandB,11235.7
107.8,74.5,35,30.9,177,9.2,1,Sofa,Metal,Brown,Suburban,Winter,Online,BrandB,5380.9
96.9,84.4,26,12.9,28,12.9,2,Bed,Glass,Red,Suburban,Spring,Retail,BrandC,-3045.4
376,237.9,18,36.7,38,9.1,3,Chair,Metal,White,Rural,Fall,Retail,BrandB,4266.1
310.3,212.9,29,31.4,90,7.7,9,Bed,Glass,Blue,Suburban,Fall,Online,BrandA,8672.5
173.4,87.6,23,49.5,99,17.8,5,Chair,Wood,Red,Suburban,Winter,Online,BrandC,1236.7
85.7,45.7,14,46.7,172,0.5,2,Desk,Glass,Black,Suburban,Winter,Retail,BrandB,-1890.9
88.6,53.4,15,39.7,16,7.8,5,Desk,Wood,Brown,Urban,Fall,Online,BrandC,-9511.2
452.4,231.2,49,48.9,55,19.8,5,Chair,Glass,Green,Suburban,Summer,Online,BrandC,13927.8
136.3,102.6,33,24.7,45,1,1,Bed,Glass,Black,Rural,Winter,Online,BrandD,5711.7
195.5,131.1,25,32.9,66,2.5,3,Table,Metal,Red,Suburban,Winter,Retail,BrandA,9141.5
152,109.3,21,28.1,196,8.8,5,Bed,Glass,Green,Urban,Winter,Online,BrandA,3291.8
209.8,119.5,17,43,141,26.3,9,Table,Metal,Blue,Urban,Spring,Retail,BrandD,7924
81.2,50.2,23,38.2,66,23,1,Bed,Glass,Green,Suburban,Fall,Online,BrandD,1046.9
283.6,217.1,43,23.5,22,0.7,8,Sofa,Fabric,Green,Suburban,Fall,Online,BrandC,7724.1
80.4,71.3,17,11.4,93,15.1,1,Sofa,Plastic,Blue,Suburban,Fall,Retail,BrandA,-1208.6
410.2,213.4,14,48,188,8.2,9,Desk,Metal,White,Suburban,Winter,Online,BrandD,7764.1
155.2,132.9,29,14.4,150,19.5,6,Desk,Metal,White,Urban,Fall,Retail,BrandB,2283.9
293,214.1,20,26.9,154,21.7,1,Chair,Wood,Green,Suburban,Fall,Retail,BrandC,1379.1
446,323.6,30,27.4,53,25.9,8,Table,Fabric,Green,Urban,Fall,Online,BrandA,2129.6
342.9,240.1,19,30,137,14.3,5,Sofa,Wood,Black,Urban,Spring,Retail,BrandC,1119.9
289.8,153,39,47.2,76,29.8,7,Bed,Fabric,White,Rural,Spring,Retail,BrandC,5945.8
196,105,13,46.4,15,29.4,7,Chair,Fabric,Blue,Urban,Winter,Online,BrandB,-1108.1
199.9,148,18,26,40,26.5,7,Bed,Glass,Brown,Suburban,Fall,Online,BrandB,-2227.7
351.3,223.5,23,36.4,97,17.3,6,Sofa,Wood,Brown,Suburban,Winter,Online,BrandD,14472.7
497.4,431.2,46,13.3,182,11.9,8,Sofa,Plastic,Green,Suburban,Winter,Retail,BrandB,23148.9
347.8,230.5,33,33.7,127,10.9,9,Sofa,Fabric,Green,Suburban,Winter,Online,BrandA,21184.2
301,167.8,39,44.3,60,0.4,2,Sofa,Fabric,Brown,Rural,Winter,Online,BrandD,3670.4
378.8,297.7,40,21.4,85,7.5,7,Bed,Metal,Black,Rural,Winter,Online,BrandA,15584.8
259.3,160.1,18,38.3,117,21.6,2,Chair,Glass,Black,Rural,Winter,Online,BrandA,1488.5
77.1,54.7,9,29,99,18.1,6,Sofa,Plastic,Black,Rural,Spring,Retail,BrandD,666.2
303,236.1,33,22.1,48,27.5,2,Desk,Fabric,Red,Urban,Summer,Online,BrandB,16504.7
480.9,413.7,32,14,179,1.5,6,Chair,Metal,Blue,Rural,Spring,Online,BrandC,6461.4
128.9,105.3,17,18.3,1,4.7,2,Desk,Wood,Red,Urban,Winter,Online,BrandB,-774.6
360.5,277.8,19,23,119,23.7,1,Bed,Fabric,Green,Suburban,Summer,Online,BrandA,1487.1
140.4,108.4,27,22.8,177,10.8,7,Sofa,Metal,Black,Urban,Summer,Online,BrandA,533.4
291.1,255.7,6,12.2,122,3.6,3,Chair,Wood,Black,Urban,Fall,Retail,BrandD,-8868.7
93.5,57.8,35,38.2,85,29.9,4,Sofa,Glass,Brown,Rural,Winter,Online,BrandA,8721.2
252.7,126.5,37,50,170,23.6,6,Sofa,Wood,Brown,Suburban,Winter,Online,BrandD,13766.2
390.3,237.6,34,39.1,76,12.3,5,Chair,Fabric,Black,Suburban,Spring,Retail,BrandD,14551.6
206.4,121.2,20,41.3,135,24.7,4,Sofa,Plastic,White,Rural,Summer,Online,BrandB,-3583.4
349.2,267.1,25,23.5,58,20.4,9,Sofa,Wood,Brown,Urban,Summer,Retail,BrandA,8335.9
408,307.4,4,24.7,192,23.7,6,Table,Plastic,Blue,Rural,Winter,Retail,BrandB,5575
467.2,344.5,10,26.3,11,24.5,6,Table,Plastic,Red,Urban,Fall,Retail,BrandC,5471.5
155.6,78.8,10,49.4,3,2.5,2,Chair,Wood,Blue,Rural,Winter,Retail,BrandB,1269.5
229.7,181.8,24,20.9,116,18.7,6,Chair,Glass,Brown,Rural,Summer,Online,BrandA,11535.3
118.6,74.6,21,37.1,94,0.2,7,Sofa,Wood,Black,Suburban,Fall,Online,BrandC,-1060.4
496.6,380.4,11,23.4,124,1.3,8,Desk,Metal,Green,Suburban,Fall,Retail,BrandA,4547.4
467.2,337.6,27,27.7,40,27.1,8,Chair,Plastic,White,Suburban,Summer,Retail,BrandC,12320.5
293,186.7,16,36.3,122,15.8,9,Sofa,Fabric,Brown,Rural,Winter,Retail,BrandA,5535
428.9,237.6,26,44.6,6,22.1,3,Desk,Plastic,Blue,Suburban,Winter,Retail,BrandB,11489.6
284.4,153,30,46.2,68,25.2,7,Table,Fabric,Green,Suburban,Winter,Retail,BrandA,9054.2
330.6,275.3,49,16.7,68,28.5,7,Chair,Metal,Brown,Rural,Spring,Online,BrandD,14209.4
90.1,78.2,16,13.3,80,26.1,1,Sofa,Metal,Black,Suburban,Spring,Retail,BrandD,-758.4
389.9,296.3,7,24,29,14.5,8,Table,Metal,Black,Urban,Fall,Online,BrandB,-1154.1
107.5,58.2,16,45.9,72,10.1,4,Bed,Wood,Black,Suburban,Winter,Retail,BrandB,2231.9
421.7,278.7,35,33.9,5,4.6,5,Table,Plastic,Black,Urban,Spring,Retail,BrandC,21632.4
401.9,318.1,16,20.8,88,12,6,Sofa,Fabric,Brown,Suburban,Fall,Online,BrandB,5534
368.9,299.6,40,18.8,146,11,3,Desk,Metal,White,Rural,Summer,Retail,BrandD,16131.9
66.3,36.3,12,45.3,65,16.8,5,Bed,Metal,White,Rural,Summer,Online,BrandB,1224
186.4,93.2,35,50,9,20,5,Bed,Fabric,Blue,Suburban,Winter,Online,BrandD,15390.3
168.4,132.2,49,21.5,143,29.4,1,Bed,Plastic,Brown,Urban,Summer,Retail,BrandB,5140.2
212.1,136.3,21,35.7,36,21.9,3,Chair,Plastic,Black,Suburban,Summer,Retail,BrandD,6494.4
89.4,53.8,43,39.8,76,19.3,3,Sofa,Fabric,White,Rural,Summer,Online,BrandC,-491.3
471.6,238.3,36,49.5,76,10.1,1,Bed,Glass,Brown,Suburban,Fall,Online,BrandA,9669.7
299.2,214.3,48,28.4,31,1,7,Table,Plastic,Green,Rural,Summer,Retail,BrandA,14179
187.5,157.6,17,16,46,8.6,1,Desk,Fabric,White,Urban,Summer,Online,BrandD,8817.3
228.6,201.9,32,11.7,109,23.1,7,Sofa,Fabric,White,Urban,Fall,Retail,BrandB,8797.8
251.2,182.5,41,27.4,199,6.2,4,Table,Metal,Blue,Rural,Spring,Retail,BrandB,-765.5
320.3,226,6,29.4,170,21.4,9,Chair,Fabric,White,Urban,Fall,Retail,BrandA,5175.3
282.1,150.6,24,46.6,119,17.4,7,Bed,Wood,Green,Rural,Spring,Online,BrandD,-2064.8
463.7,333.7,27,28.1,163,5.2,5,Table,Metal,Black,Rural,Fall,Retail,BrandB,16075.1
273.6,178.4,20,34.8,153,7.9,7,Sofa,Metal,Red,Rural,Winter,Online,BrandA,7765.2
496.5,368.8,25,25.7,9,14.9,9,Table,Plastic,Blue,Suburban,Summer,Online,BrandD,9814.8
433.1,283.9,2,34.5,158,12.6,6,Chair,Glass,Green,Urban,Spring,Retail,BrandC,4393.8
143.8,85.7,9,40.4,96,23.4,1,Desk,Plastic,Blue,Suburban,Fall,Online,BrandB,-328.6
468.8,252.2,28,46.2,156,22,6,Bed,Wood,Brown,Suburban,Spring,Online,BrandB,10980.5
102.4,64.1,38,37.4,4,17.2,1,Sofa,Metal,Black,Urban,Spring,Online,BrandD,-3971.8
417.9,225.1,3,46.1,76,24.7,4,Bed,Metal,White,Suburban,Summer,Online,BrandA,-336.7
221.3,126.3,20,42.9,0,16.9,8,Bed,Fabric,Brown,Rural,Spring,Online,BrandD,8297.9
445.1,398.3,6,10.5,130,28.9,5,Bed,Glass,White,Suburban,Fall,Retail,BrandA,-4757.9
440.6,298.6,39,32.2,66,6.5,5,Table,Glass,Green,Rural,Winter,Retail,BrandD,20157.7
412.7,294.1,33,28.7,198,21.4,8,Table,Fabric,Black,Urban,Winter,Online,BrandC,606.9
405.5,344.5,1,15.1,162,11.1,8,Desk,Wood,Red,Suburban,Summer,Retail,BrandB,-5587.5
187.1,168.1,37,10.2,14,8.4,1,Chair,Glass,Red,Urban,Fall,Retail,BrandA,4769.6
86.4,63.4,6,26.7,194,5.4,5,Sofa,Metal,White,Rural,Fall,Retail,BrandC,1258.4
231.3,190.9,45,17.5,92,16.6,5,Table,Wood,Brown,Suburban,Winter,Online,BrandD,5821.3
128.1,80.8,34,36.9,29,6.5,8,Bed,Plastic,Black,Rural,Fall,Online,BrandA,1073.4
362.7,225.7,47,37.8,102,6,1,Chair,Plastic,Black,Rural,Spring,Retail,BrandA,21559.3
205.7,136,15,33.9,81,29.7,7,Sofa,Wood,Green,Rural,Summer,Retail,BrandC,8112.5
489,376.1,45,23.1,74,24.1,7,Sofa,Metal,Brown,Urban,Winter,Retail,BrandD,14591.1
338.4,261.6,26,22.7,170,22.5,9,Sofa,Plastic,Red,Urban,Summer,Online,BrandC,4853.5
420.1,263,14,37.4,59,23.8,2,Sofa,Metal,Green,Urban,Spring,Online,BrandD,3045.3
109.6,60.7,7,44.7,39,29.1,3,Desk,Fabric,Blue,Suburban,Winter,Retail,BrandC,11633.1
437.9,329.7,46,24.7,192,17.2,4,Sofa,Glass,Black,Rural,Fall,Online,BrandC,16764.1
465.2,256.5,31,44.9,156,6.6,1,Chair,Wood,Red,Urban,Fall,Online,BrandC,21324.6
269.2,196.9,24,26.9,73,25.9,7,Table,Glass,Green,Rural,Spring,Online,BrandC,8449.3
322.8,251,31,22.3,120,22.3,3,Chair,Fabric,White,Urban,Winter,Retail,BrandD,7253.1
394.2,307.5,29,22,146,12.4,3,Bed,Plastic,Blue,Rural,Summer,Online,BrandB,6773.1
128.7,103.1,42,19.9,2,14.2,3,Desk,Metal,Green,Urban,Winter,Online,BrandC,8532.6
276.2,234.5,32,15.1,35,12.3,8,Desk,Metal,White,Urban,Fall,Retail,BrandD,3816
229.4,160.6,17,30,42,27.9,9,Bed,Fabric,Red,Urban,Winter,Retail,BrandB,879.2
115.9,91.8,14,20.8,142,10.3,2,Chair,Wood,Red,Urban,Winter,Retail,BrandA,4749.2
215.4,161,40,25.2,168,28.9,1,Chair,Glass,Blue,Rural,Fall,Online,BrandA,4922.4
80.7,46.4,36,42.5,114,27.3,9,Bed,Plastic,White,Urban,Fall,Online,BrandC,136.5
61.6,31.4,48,49,108,18.9,6,Sofa,Wood,Black,Urban,Summer,Online,BrandA,858.4
110.8,68,24,38.6,89,17.4,9,Sofa,Fabric,Red,Urban,Winter,Online,BrandC,-1236.4
483.4,327.4,45,32.3,163,11.1,6,Table,Fabric,Brown,Rural,Fall,Online,BrandC,21585.2
297.3,222,27,25.3,83,0.6,2,Chair,Metal,Black,Urban,Spring,Online,BrandB,8163.9
484.6,407.1,25,16,76,3.8,1,Chair,Plastic,Black,Rural,Fall,Retail,BrandA,4870.8
244.6,141.5,32,42.2,160,22.6,8,Bed,Wood,Green,Suburban,Summer,Online,BrandC,3619.4
190.3,104.7,18,45,4,14.2,3,Bed,Metal,Green,Rural,Summer,Online,BrandA,1105.9
277.8,245.9,46,11.5,77,4.5,1,Sofa,Plastic,Red,Suburban,Spring,Retail,BrandB,10332.6
247.8,134.6,18,45.7,90,7.9,8,Chair,Glass,Black,Urban,Summer,Retail,BrandA,7102.3
97.6,67.5,37,30.9,86,28.4,1,Chair,Glass,Green,Urban,Winter,Online,BrandB,-928
338.4,248.4,26,26.6,13,11,8,Desk,Metal,White,Rural,Summer,Online,BrandB,21348.1
147.2,105.5,9,28.4,103,27.2,1,Table,Wood,White,Urban,Spring,Retail,BrandB,7891.9
328.8,175.7,35,46.6,195,9.1,9,Table,Plastic,White,Urban,Summer,Online,BrandC,17360.4
342.6,179.1,8,47.7,82,16.3,9,Sofa,Glass,White,Rural,Spring,Retail,BrandD,-2874.4
118.4,64.2,20,45.8,174,0.6,9,Chair,Glass,Black,Urban,Summer,Retail,BrandC,-7799.2
77.6,57,42,26.6,53,15.7,3,Desk,Wood,White,Suburban,Fall,Online,BrandA,1053.8
401.3,288.1,22,28.2,131,19.1,4,Chair,Metal,Black,Suburban,Spring,Retail,BrandC,8610
256.9,152.5,19,40.7,94,7,5,Bed,Fabric,Red,Urban,Summer,Online,BrandC,3728.4
76.2,57.5,30,24.5,8,17.4,6,Sofa,Plastic,Red,Urban,Winter,Retail,BrandD,-760.8
497.7,412.1,28,17.2,52,19.4,9,Table,Glass,White,Suburban,Spring,Retail,BrandA,2524.8
76,39.3,35,48.3,76,20.6,4,Chair,Fabric,White,Urban,Spring,Retail,BrandB,-1248.8
362.8,253.7,43,30.1,59,23.3,6,Sofa,Wood,White,Suburban,Summer,Online,BrandB,10750.2
492.7,382.2,11,22.4,45,9.3,1,Table,Metal,Red,Rural,Fall,Online,BrandA,2436.2
157.6,94.7,31,39.9,53,17,2,Chair,Plastic,Green,Suburban,Fall,Online,BrandC,1548.9
114,71,49,37.7,73,29.5,8,Desk,Wood,Red,Urban,Summer,Online,BrandD,-49.9
104.6,78,48,25.5,111,26.9,4,Sofa,Metal,White,Urban,Summer,Online,BrandD,11943.1
186.5,160.2,39,14.1,94,28.6,7,Chair,Wood,Green,Suburban,Winter,Online,BrandA,8736.2
95.5,78.7,36,17.6,164,11.6,4,Table,Glass,Green,Suburban,Summer,Retail,BrandA,7818.9
361.5,265.1,30,26.7,22,23.6,9,Table,Glass,Blue,Urban,Spring,Retail,BrandC,9648
78,61.8,23,20.8,26,18.6,9,Desk,Fabric,Black,Urban,Summer,Online,BrandD,-5214.5
279.2,180.4,19,35.4,69,2.5,4,Sofa,Wood,White,Urban,Winter,Online,BrandA,8866
498.5,377.1,12,24.4,193,24.7,8,Sofa,Glass,Black,Rural,Summer,Online,BrandC,11244.5
416.3,285.8,15,31.4,108,20.3,6,Chair,Metal,Blue,Rural,Summer,Retail,BrandC,12446.2
326.9,188.3,31,42.4,188,6,1,Table,Fabric,Black,Suburban,Spring,Online,BrandA,12645.9
187.8,146.6,43,21.9,76,2.4,7,Table,Plastic,White,Suburban,Fall,Online,BrandD,7887.8
330.8,239,37,27.7,178,25.1,1,Desk,Wood,Blue,Rural,Summer,Online,BrandB,9155.4
287.2,184.8,37,35.7,49,2.4,3,Desk,Glass,Black,Rural,Winter,Retail,BrandC,12967.7
241.7,209,15,13.6,123,2.7,8,Sofa,Metal,Red,Suburban,Summer,Retail,BrandB,-4678.4
108.8,55.3,29,49.2,18,12.8,9,Table,Wood,Green,Rural,Summer,Retail,BrandC,5944
449,281.2,43,37.4,0,4,3,Chair,Metal,Blue,Suburban,Spring,Retail,BrandD,16096.7
252.4,131.9,26,47.7,39,27.4,1,Bed,Fabric,Red,Urban,Fall,Online,BrandB,15811
137.6,111,44,19.3,159,14.1,1,Chair,Glass,White,Suburban,Fall,Online,BrandA,3697
215.5,168.3,2,21.9,21,17.1,7,Desk,Glass,Green,Rural,Fall,Online,BrandC,1330.1
236.4,149.5,20,36.8,111,27.8,5,Chair,Fabric,Blue,Rural,Summer,Retail,BrandA,4134.6
422.4,325.4,15,23,193,15.9,1,Table,Metal,Green,Rural,Spring,Online,BrandA,1867.3
380.1,250.3,4,34.2,39,10.6,6,Sofa,Wood,Brown,Suburban,Spring,Retail,BrandD,3645.7
396.2,317.9,22,19.8,37,23.9,6,Bed,Metal,Brown,Rural,Summer,Online,BrandA,8342.1
55,37.5,38,31.8,47,13.3,4,Sofa,Wood,Blue,Suburban,Spring,Online,BrandC,6925.2
237.3,157.8,23,33.5,182,9.6,7,Bed,Fabric,Blue,Urban,Fall,Online,BrandA,8538.1
266.6,233,26,12.6,74,21.7,7,Bed,Plastic,Black,Urban,Spring,Online,BrandA,6363.5
58.6,35.2,11,40,182,24.1,9,Table,Wood,Green,Rural,Summer,Retail,BrandC,-3604
166.9,91.5,28,45.2,178,23.8,1,Table,Glass,Brown,Suburban,Summer,Retail,BrandA,-385
392.1,287.8,2,26.6,106,29.3,5,Desk,Glass,Brown,Suburban,Winter,Retail,BrandD,8839.3
111.7,99.2,8,11.2,187,23.6,3,Desk,Glass,Green,Rural,Winter,Online,BrandC,1118.4
290.9,189.4,29,34.9,7,23.1,7,Bed,Metal,Brown,Suburban,Spring,Retail,BrandD,16870.1
146.8,77.1,11,47.5,85,25.7,4,Desk,Metal,Red,Rural,Spring,Online,BrandA,-2891.6
55.5,35.3,37,36.4,67,0,4,Table,Metal,Brown,Rural,Summer,Online,BrandB,13020.8
158.5,111.4,18,29.8,74,10.9,1,Desk,Glass,Brown,Urban,Winter,Online,BrandD,-2174.1
489.1,276.3,14,43.5,199,22.1,1,Bed,Wood,White,Rural,Winter,Online,BrandD,3140.7
410.7,313.5,10,23.7,136,18,2,Sofa,Glass,Red,Suburban,Fall,Online,BrandA,5578.7
481.8,433.2,35,10.1,89,5.3,2,Chair,Wood,Black,Rural,Fall,Retail,BrandB,20952.7
269.5,183.5,9,31.9,129,9.1,1,Desk,Metal,Blue,Urban,Summer,Retail,BrandC,5595.2
99.4,63.8,35,35.8,79,10.1,8,Table,Plastic,Brown,Urban,Summer,Online,BrandB,-6438.7
296.6,195.8,11,34,94,17,6,Sofa,Metal,Black,Suburban,Summer,Online,BrandC,-155.4
254.5,139,44,45.4,69,25,6,Table,Fabric,Black,Rural,Summer,Retail,BrandA,2675.7
430,366.9,12,14.7,89,28,9,Desk,Wood,Red,Suburban,Winter,Online,BrandB,-3190.4
94.1,62.7,3,33.4,58,22.5,5,Bed,Plastic,Blue,Suburban,Summer,Retail,BrandA,137.7
269.7,176.6,39,34.5,146,25.3,4,Chair,Metal,White,Rural,Summer,Online,BrandD,-2699.2
117.5,89.8,14,23.6,27,14.1,6,Chair,Plastic,Black,Urban,Winter,Retail,BrandB,6412.8
196.1,132.7,28,32.3,71,11.7,8,Sofa,Glass,White,Suburban,Fall,Online,BrandC,8572.8
381.8,289.9,11,24.1,13,11.8,1,Chair,Wood,Blue,Suburban,Summer,Retail,BrandD,11802.2
264.2,138.6,39,47.5,23,18.5,7,Bed,Fabric,Blue,Urban,Fall,Online,BrandC,3066.6
219.2,180.9,25,17.5,111,3.7,8,Table,Glass,Red,Rural,Winter,Online,BrandD,433.3
227.5,199.4,21,12.4,43,17.4,9,Bed,Plastic,Green,Rural,Fall,Online,BrandC,9208
256.8,195,10,24.1,55,20,8,Sofa,Metal,Brown,Rural,Winter,Online,BrandC,7694.2
403.3,355.6,43,11.8,119,13.2,7,Sofa,Wood,Red,Urban,Summer,Online,BrandA,21800.2
451.4,253.1,15,43.9,178,28.6,3,Chair,Fabric,White,Suburban,Fall,Retail,BrandD,10606.1
479.9,331.6,19,30.9,31,18.3,2,Bed,Metal,Red,Urban,Summer,Online,BrandA,8550.1
404.1,299.3,48,25.9,177,6.6,3,Table,Fabric,Blue,Suburban,Spring,Online,BrandA,15816.6
191.9,140.6,22,26.7,168,14.4,4,Bed,Wood,Black,Suburban,Spring,Online,BrandA,7290.5
359.7,237.6,21,33.9,193,20.3,4,Table,Plastic,Brown,Rural,Fall,Online,BrandA,3813.2
246.9,156.9,44,36.5,24,9.7,6,Table,Fabric,Brown,Rural,Winter,Retail,BrandC,10336.1
164.6,90.7,32,44.9,115,2.4,7,Bed,Wood,Green,Rural,Fall,Retail,BrandA,3232.5
428.4,281.3,23,34.3,188,17.5,4,Desk,Fabric,Blue,Urban,Winter,Retail,BrandA,9461.6
67.3,38,13,43.5,65,28.4,6,Bed,Metal,Brown,Rural,Spring,Online,BrandA,6836.4
455.8,361.8,5,20.6,41,14.6,9,Table,Fabric,Brown,Urban,Winter,Online,BrandC,200.1
257.7,150.4,4,41.7,192,27.2,6,Sofa,Metal,Black,Rural,Spring,Online,BrandD,-1756.4
336.7,176.3,28,47.7,163,25.1,3,Sofa,Metal,White,Rural,Fall,Online,BrandC,6536.1
346.7,250,14,27.9,75,4.4,1,Chair,Wood,White,Rural,Summer,Online,BrandC,-1255.6
452.8,334.2,8,26.2,136,21.3,5,Sofa,Glass,White,Urban,Summer,Retail,BrandC,6173.4
336.5,285.6,9,15.1,163,13.1,3,Desk,Fabric,Red,Suburban,Summer,Retail,BrandD,3215.5
326.3,238.4,35,26.9,37,7.5,8,Table,Plastic,White,Urban,Winter,Retail,BrandA,10385.2
80,51.1,37,36.2,160,20.6,1,Bed,Metal,White,Urban,Summer,Online,BrandA,3993.1
283.3,232.6,21,17.9,169,22.3,2,Bed,Glass,Red,Urban,Winter,Retail,BrandD,-2746.2
117.6,84.2,18,28.4,60,5.4,3,Desk,Metal,Black,Suburban,Summer,Retail,BrandD,9005.4
381.9,203,33,46.8,173,27.4,3,Sofa,Glass,Blue,Urban,Winter,Online,BrandB,6545.8
280.5,203.7,8,27.4,88,22.5,8,Table,Glass,Brown,Rural,Winter,Retail,BrandA,-135.5
